"","Postcode","Region","msoa11cd","latitude","longitude","site"
"352","DN19 7JD","North East and Yorkshire","E02002750",53.677485,-0.332805,"pharmacy"
"353","DN20 0DY","North East and Yorkshire","E02002761",53.568309,-0.552322,"pharmacy"
"354","DN32 0LT","North East and Yorkshire","E02002733",53.562657,-0.082111,"pharmacy"
"355","DN32 7JR","North East and Yorkshire","E02002731",53.566772,-0.063652,"pharmacy"
"356","DN33 1HE","North East and Yorkshire","E02002744",53.547609,-0.108226,"pharmacy"
"357","DN34 5DX","North East and Yorkshire","E02002740",53.557415,-0.105231,"pharmacy"
"358","DN36 5AD","Midlands","E02005424",53.506991,-0.063724,"pharmacy"
"359","DN37 9DR","North East and Yorkshire","E02002734",53.569893,-0.128103,"pharmacy"
"360","DN4 0AJ","North East and Yorkshire","E02001560",53.518136,-1.147075,"pharmacy"
"361","DT1 1UW","South West","E02004277",50.715119,-2.438869,"pharmacy"
"362","DT3 4DT","South West","E02004280",50.624401,-2.500863,"pharmacy"
"363","DT6 3LF","South West","E02004276",50.733207,-2.757108,"pharmacy"
"364","DT8 3EF","South West","E02004271",50.81,-2.739,"pharmacy"
"365","DY1 1RB","Midlands","E02002010",52.507648,-2.095944,"pharmacy"
"366","DY1 2BY","Midlands","E02002010",52.514226,-2.097299,"pharmacy"
"367","DY1 3QZ","Midlands","E02002004",52.529005,-2.099278,"pharmacy"
"368","DY1 4AF","Midlands","E02002005",52.517774,-2.089703,"pharmacy"
"369","DY1 4RP","Midlands","E02002005",52.514573,-2.065751,"pharmacy"
"370","DY14 8QE","Midlands","E02006046",52.379831,-2.476334,"pharmacy"
"371","DY2 8PX","Midlands","E02002014",52.507,-2.088,"pharmacy"
"372","DY2 8TH","Midlands","E02002014",52.50581,-2.075977,"pharmacy"
"373","DY2 9PY","Midlands","E02002017",52.490109,-2.082592,"pharmacy"
"374","DY2 9PY","Midlands","E02002017",52.490109,-2.082592,"pharmacy"
"375","DY4 7EW","Midlands","E02002058",52.529967,-2.033005,"pharmacy"
"376","DY4 7HW","Midlands","E02002055",52.53119,-2.031326,"pharmacy"
"377","DY5 1RG","Midlands","E02002021",52.479919,-2.119295,"pharmacy"
"378","DY8 1PA","Midlands","E02002034",52.454366,-2.14698,"pharmacy"
"379","DY8 5BN","Midlands","E02002020",52.480089,-2.16466,"pharmacy"
"380","DY9 8JT","Midlands","E02002036",52.458319,-2.116734,"pharmacy"
"381","E1 0SG","London","E02000879",51.514375,-0.050367,"pharmacy"
"382","E1 1DB","London","E02000876",51.519171,-0.060966,"pharmacy"
"383","E1 4FG","London","E02000882",51.518665,-0.03813,"pharmacy"
"384","E10 5LG","London","E02000920",51.559911,-0.013312,"pharmacy"
"385","E10 7AA","London","E02000914",51.57431,-0.011213,"pharmacy"
"386","E10 7LA","London","E02000916",51.570853,-0.024308,"pharmacy"
"387","E11 2AE","London","E02000764",51.578236,0.02621,"pharmacy"
"388","E12 6PQ","London","E02000724",51.543856,0.049575,"pharmacy"
"389","E13 0QA","London","E02000730",51.537352,0.025228,"pharmacy"
"390","E13 0QU","London","E02000730",51.537738,0.03292,"pharmacy"
"391","E13 8EE","London","E02000743",51.521912,0.02104,"pharmacy"
"392","E13 9AR","London","E02000727",51.53678,0.035082,"pharmacy"
"393","E14 5NY","London","E02006854",51.503077,-0.018595,"pharmacy"
"394","E14 6GG","London","E02000881",51.514453,-0.014828,"pharmacy"
"395","E15 4ES","London","E02000725",51.541411,0.010052,"pharmacy"
"396","E16 1EH","London","E02000743",51.516249,0.010601,"pharmacy"
"397","E16 2LL","London","E02000750",51.501112,0.063535,"pharmacy"
"398","E16 2TQ","London","E02000750",51.50129,0.029738,"pharmacy"
"399","E16 3AR","London","E02000747",51.510678,0.025502,"pharmacy"
"400","E16 4PZ","London","E02000743",51.52,0.011,"pharmacy"
"401","E17 7PJ","London","E02000911",51.580697,-0.032714,"pharmacy"
"402","E17 9AP","London","E02000914",51.576144,-0.014466,"pharmacy"
"403","E1W 2RL","London","E02000890",51.505337,-0.058556,"pharmacy"
"404","E2 7QB","London","E02000869",51.528459,-0.070678,"pharmacy"
"405","E3 3EW","London","E02000871",51.527214,-0.017533,"pharmacy"
"406","E3 3FF","London","E02000871",51.523864,-0.014302,"pharmacy"
"407","E3 4LH","London","E02000877",51.525873,-0.030335,"pharmacy"
"408","E3 4QA","London","E02000877",51.518008,-0.024578,"pharmacy"
"409","E4 6LQ","London","E02000897",51.619109,0.00626,"pharmacy"
"410","E4 7PA","London","E02000895",51.637676,-0.012506,"pharmacy"
"411","E4 9LD","London","E02000901",51.608615,0.000386,"pharmacy"
"412","E5 0HD","London","E02000359",51.555077,-0.041393,"pharmacy"
"413","E5 8BY","London","E02000354",51.558166,-0.062434,"pharmacy"
"414","E6 2HT","London","E02000731",51.536794,0.052314,"pharmacy"
"415","E6 3BD","London","E02000738",51.531224,0.044768,"pharmacy"
"416","E6 5JS","London","E02000746",51.515544,0.056418,"pharmacy"
"417","E6 5LX","London","E02000746",51.514513,0.057813,"pharmacy"
"418","E6 6EN","London","E02000731",51.531374,0.055776,"pharmacy"
"419","E6 7FB","London","E02000746",51.511751,0.078831,"pharmacy"
"420","E7 0EW","London","E02000714",51.550815,0.025309,"pharmacy"
"421","E7 8LQ","London","E02000727",51.537991,0.034213,"pharmacy"
"422","E8 1HP","London","E02000361",51.549348,-0.054799,"pharmacy"
"423","E8 4AA","London","E02000365",51.541487,-0.075996,"pharmacy"
"424","E8 4HU","London","E02000369",51.538301,-0.07192,"pharmacy"
"425","E9 6AS","London","E02000359",51.548895,-0.040577,"pharmacy"
"426","EC1V 8DY","London","E02000576",51.52836,-0.098509,"pharmacy"
"427","EC4A 2BE","London","E02000001",51.514355,-0.105691,"pharmacy"
"428","EN10 6HT","East of England","E02004847",51.733499,-0.023198,"pharmacy"
"429","EN10 7HX","East of England","E02004846",51.748643,-0.018544,"pharmacy"
"430","EN3 4DN","London","E02000288",51.647906,-0.046183,"pharmacy"
"431","EN3 4GS","London","E02000290",51.639756,-0.037215,"pharmacy"
"432","EN3 5JL","London","E02000282",51.660515,-0.046277,"pharmacy"
"433","EN4 8TD","London","E02000029",51.642746,-0.163837,"pharmacy"
"434","EN8 0TA","East of England","E02004850",51.718009,-0.037444,"pharmacy"
"435","EX12 2PB","South West","E02004138",50.70459,-3.068651,"pharmacy"
"436","EX23 8JS","South West","E02003931",50.830824,-4.544989,"pharmacy"
"437","EX35 6HW","South West","E02004176",51.230135,-3.835692,"pharmacy"
"438","EX36 3BU","South West","E02004187",51.018177,-3.83308,"pharmacy"
"439","EX39 1LQ","South West","E02004221",51.040288,-4.236497,"pharmacy"
"440","EX4 2AA","South West","E02004153",50.73232,-3.548729,"pharmacy"
"441","EX8 1PY","South West","E02004147",50.622365,-3.410894,"pharmacy"
"442","FY2 0JG","North West","E02002636",53.85,-3.034,"pharmacy"
"443","FY4 1TJ","North West","E02002651",53.781406,-3.047384,"pharmacy"
"444","FY4 5PN","North West","E02005203",53.791394,-2.988323,"pharmacy"
"445","FY5 3AL","North West","E02002634",53.857549,-3.032894,"pharmacy"
"446","FY6 9AH","North West","E02005322",53.876138,-2.96025,"pharmacy"
"447","FY7 6HP","North West","E02005319",53.920956,-3.010416,"pharmacy"
"448","FY8 1TH","North West","E02005208",53.753092,-3.024945,"pharmacy"
"449","GL1 1PU","South West","E02004639",51.863936,-2.243954,"pharmacy"
"450","GL1 2DP","South West","E02004639",51.864765,-2.246994,"pharmacy"
"451","GL1 3NE","South West","E02004637",51.867145,-2.239643,"pharmacy"
"452","GL15 6JW","South West","E02004633",51.751084,-2.573783,"pharmacy"
"453","GL16 8RG","South West","E02004632",51.791956,-2.614785,"pharmacy"
"454","GL5 4JG","South West","E02004654",51.744062,-2.242553,"pharmacy"
"455","GL50 4BJ","South West","E02004603",51.906003,-2.082312,"pharmacy"
"456","GL52 8LR","South West","E02004670",51.947545,-2.060696,"pharmacy"
"457","GL7 1JT","South West","E02004621",51.711002,-1.961396,"pharmacy"
"458","GU1 3DP","South East","E02006356",51.235755,-0.573214,"pharmacy"
"459","GU10 3PX","South East","E02006442",51.196305,-0.790287,"pharmacy"
"460","GU11 1AY","South East","E02004809",51.254345,-0.765651,"pharmacy"
"461","GU15 4HE","South East","E02006419",51.34808,-0.725398,"pharmacy"
"462","GU2 7NT","South East","E02006358",51.237903,-0.586384,"pharmacy"
"463","GU21 5PE","South East","E02006459",51.333471,-0.529746,"pharmacy"
"464","GU22 7HA","South East","E02006463",51.315893,-0.55555,"pharmacy"
"465","GU29 9DH","South East","E02006564",50.987656,-0.73867,"pharmacy"
"466","GU34 1ET","South East","E02004698",51.148338,-0.976547,"pharmacy"
"467","GU47 0TF","South East","E02003364",51.35275,-0.779681,"pharmacy"
"468","GU52 8JS","South East","E02004759",51.262862,-0.829545,"pharmacy"
"469","HA0 4LL","London","E02000121",51.541674,-0.298121,"pharmacy"
"470","HA1 1BE","London","E02000455",51.580242,-0.336018,"pharmacy"
"471","HA2 0AJ","London","E02000459",51.572225,-0.354622,"pharmacy"
"472","HA2 6EH","London","E02000451",51.588443,-0.363319,"pharmacy"
"473","HA2 8DU","London","E02000459",51.564731,-0.353696,"pharmacy"
"474","HA2 9BN","London","E02000460",51.564473,-0.365507,"pharmacy"
"475","HA2 9SG","London","E02006795",51.573092,-0.371677,"pharmacy"
"476","HA3 8BL","London","E02006882",51.58361,-0.314763,"pharmacy"
"477","HA5 1QG","London","E02000499",51.58012,-0.399612,"pharmacy"
"478","HA5 4AL","London","E02000436",51.619623,-0.366849,"pharmacy"
"479","HA5 5DY","London","E02000457",51.576877,-0.370853,"pharmacy"
"480","HA5 5DY","London","E02000457",51.576877,-0.370853,"pharmacy"
"481","HA6 1PF","London","E02000495",51.60228,-0.40965,"pharmacy"
"482","HA6 2QF","London","E02000495",51.61152,-0.425372,"pharmacy"
"483","HA8 0AD","London","E02000047",51.606493,-0.271242,"pharmacy"
"484","HA8 0EJ","London","E02000047",51.60297,-0.263549,"pharmacy"
"485","HA8 7HF","London","E02000041",51.611576,-0.279929,"pharmacy"
"486","HA8 8TB","London","E02000036",51.626508,-0.269398,"pharmacy"
"487","HA9 9AB","London","E02000101",51.564451,-0.277858,"pharmacy"
"488","HD1 2QE","North East and Yorkshire","E02002299",53.645664,-1.781785,"pharmacy"
"489","HD2 1HG","North East and Yorkshire","E02002299",53.669723,-1.76589,"pharmacy"
"490","HD2 1SZ","North East and Yorkshire","E02002295",53.677977,-1.746088,"pharmacy"
"491","HD2 2LQ","North East and Yorkshire","E02002295",53.672484,-1.777181,"pharmacy"
"492","HD3 3NL","North East and Yorkshire","E02002300",53.665389,-1.823665,"pharmacy"
"493","HD6 1AT","North East and Yorkshire","E02002262",53.703107,-1.782549,"pharmacy"
"494","HD6 1RZ","North East and Yorkshire","E02002258",53.703662,-1.776199,"pharmacy"
"495","HD7 5AB","North East and Yorkshire","E02002319",53.623599,-1.878389,"pharmacy"
"496","HD8 9PD","North East and Yorkshire","E02002327",53.593795,-1.609543,"pharmacy"
"497","HD9 6DE","North East and Yorkshire","E02002323",53.60131,-1.793966,"pharmacy"
"498","HG1 1NS","North East and Yorkshire","E02005775",53.993566,-1.540897,"pharmacy"
"499","HG1 4HL","North East and Yorkshire","E02005770",54.005815,-1.533913,"pharmacy"
"500","HG1 5BG","North East and Yorkshire","E02005779",53.994624,-1.5357,"pharmacy"
"501","HG2 7SA","North East and Yorkshire","E02005777",53.991495,-1.517051,"pharmacy"
"502","HG2 8BE","North East and Yorkshire","E02005779",53.97789,-1.533889,"pharmacy"
"503","HG3 5JS","North East and Yorkshire","E02005766",54.086675,-1.760127,"pharmacy"
"504","HG4 2AT","North East and Yorkshire","E02005762",54.136345,-1.525424,"pharmacy"
"505","HG4 4DZ","North East and Yorkshire","E02005761",54.221882,-1.65599,"pharmacy"
"506","HG5 0AS","North East and Yorkshire","E02005769",54.008748,-1.455482,"pharmacy"
"507","HG5 0DH","North East and Yorkshire","E02005769",54.011,-1.456,"pharmacy"
"508","HG5 8AG","North East and Yorkshire","E02005769",54.008251,-1.467023,"pharmacy"
"509","HP11 2RS","South East","E02003710",51.632491,-0.761715,"pharmacy"
"510","HP11 2RS","South East","E02003710",51.632491,-0.761715,"pharmacy"
"511","HP12 4NU","South East","E02003712",51.611458,-0.780492,"pharmacy"
"512","HP14 4LG","South East","E02003698",51.661259,-0.751128,"pharmacy"
"513","HP17 8JX","South East","E02003673",51.777729,-0.922162,"pharmacy"
"514","HP19 8EN","South East","E02003664",51.819354,-0.818667,"pharmacy"
"515","HP2 5BL","East of England","E02004870",51.754575,-0.471806,"pharmacy"
"516","HP2 7QH","East of England","E02004860",51.780368,-0.43594,"pharmacy"
"517","HP20 1XB","South East","E02003665",51.822573,-0.793929,"pharmacy"
"518","HP21 7QG","South East","E02003666",51.813294,-0.808874,"pharmacy"
"519","HP3 9SQ","East of England","E02004873",51.737356,-0.4689,"pharmacy"
"520","HP5 3EZ","South East","E02003678",51.713397,-0.60826,"pharmacy"
"521","HP6 5DR","South East","E02003681",51.677568,-0.606307,"pharmacy"
"522","HP7 0HA","South East","E02003682",51.666164,-0.611342,"pharmacy"
"523","HP9 1QD","South East","E02003688",51.610436,-0.645407,"pharmacy"
"524","HR4 9NR","Midlands","E02002914",52.069956,-2.736886,"pharmacy"
"525","HR7 4AE","Midlands","E02002909",52.189645,-2.508,"pharmacy"
"526","HU10 6JP","North East and Yorkshire","E02002710",53.758002,-0.444494,"pharmacy"
"527","HU11 4AL","North East and Yorkshire","E02002660",53.778403,-0.253637,"pharmacy"
"528","HU13 9BB","North East and Yorkshire","E02002717",53.732162,-0.433077,"pharmacy"
"529","HU13 9LZ","North East and Yorkshire","E02002717",53.723082,-0.429474,"pharmacy"
"530","HU16 4AZ","North East and Yorkshire","E02002708",53.781083,-0.416852,"pharmacy"
"531","HU17 7BZ","North East and Yorkshire","E02002700",53.845264,-0.432535,"pharmacy"
"532","HU17 8XE","North East and Yorkshire","E02002703",53.824545,-0.446405,"pharmacy"
"533","HU18 1PB","North East and Yorkshire","E02002695",53.911655,-0.167769,"pharmacy"
"534","HU19 2AB","North East and Yorkshire","E02002722",53.732175,0.028084,"pharmacy"
"535","HU2 8RW","North East and Yorkshire","E02002680",53.747223,-0.35023,"pharmacy"
"536","HU3 2HA","North East and Yorkshire","E02002680",53.740713,-0.350849,"pharmacy"
"537","HU5 5JX","North East and Yorkshire","E02002674",53.753604,-0.41555,"pharmacy"
"538","HU6 8QE","North East and Yorkshire","E02002665",53.770182,-0.381346,"pharmacy"
"539","HU6 9BS","North East and Yorkshire","E02002654",53.786372,-0.370022,"pharmacy"
"540","HU7 4PT","North East and Yorkshire","E02002655",53.785758,-0.315294,"pharmacy"
"541","HU9 1AT","North East and Yorkshire","E02002677",53.747883,-0.32705,"pharmacy"
"542","HU9 1TR","North East and Yorkshire","E02002677",53.742749,-0.320715,"pharmacy"
"543","HX1 1PB","North East and Yorkshire","E02002251",53.723,-1.859,"pharmacy"
"544","HX1 4JT","North East and Yorkshire","E02002255",53.723106,-1.886211,"pharmacy"
"545","HX1 4NE","North East and Yorkshire","E02002255",53.723165,-1.881421,"pharmacy"
"546","HX2 6PD","North East and Yorkshire","E02002250",53.726445,-1.94384,"pharmacy"
"547","HX2 9LL","North East and Yorkshire","E02002245",53.754238,-1.893937,"pharmacy"
"548","HX3 7JE","North East and Yorkshire","E02002246",53.741333,-1.831202,"pharmacy"
"549","HX3 7QY","North East and Yorkshire","E02002246",53.756461,-1.809104,"pharmacy"
"550","HX6 3AH","North East and Yorkshire","E02002260",53.707246,-1.912689,"pharmacy"
"551","IG10 2NN","East of England","E02004537",51.656329,0.07666,"pharmacy"
"552","IG11 0TH","London","E02000020",51.520614,0.107698,"pharmacy"
"553","IG11 9PN","London","E02000020",51.535779,0.094316,"pharmacy"
"554","IG2 6BN","London","E02000767",51.576829,0.08294,"pharmacy"
"555","IG8 0DY","London","E02000751",51.607111,0.032492,"pharmacy"
"556","IG9 6LL","East of England","E02004541",51.617156,0.042836,"pharmacy"
"557","IP1 5AS","East of England","E02006247",52.065535,1.118801,"pharmacy"
"558","IP11 9DU","East of England","E02006300",51.971928,1.338973,"pharmacy"
"559","IP12 1AA","East of England","E02006294",52.093005,1.317202,"pharmacy"
"560","IP13 0QU","East of England","E02006291",52.154039,1.36324,"pharmacy"
"561","IP13 9AY","East of England","E02006288",52.221786,1.344197,"pharmacy"
"562","IP14 2DA","East of England","E02006268",52.179614,0.996342,"pharmacy"
"563","IP19 8SG","East of England","E02006316",52.347612,1.50789,"pharmacy"
"564","IP2 0BX","East of England","E02006254",52.058908,1.131952,"pharmacy"
"565","IP2 0QQ","East of England","E02006257",52.046394,1.121959,"pharmacy"
"566","IP2 9LF","East of England","E02006257",52.038801,1.11816,"pharmacy"
"567","IP22 4EH","East of England","E02005611",52.379514,1.106152,"pharmacy"
"568","IP23 7AF","East of England","E02006261",52.320728,1.146146,"pharmacy"
"569","IP24 2RL","East of England","E02005516",52.423139,0.780302,"pharmacy"
"570","IP3 0AQ","East of England","E02006255",52.051,1.165,"pharmacy"
"571","IP31 2HD","East of England","E02006274",52.303402,0.830849,"pharmacy"
"572","IP31 3QU","East of England","E02006264",52.250548,0.810255,"pharmacy"
"573","IP32 7JS","East of England","E02006278",52.25413,0.715293,"pharmacy"
"574","IP33 3SP","East of England","E02006279",52.251824,0.690697,"pharmacy"
"575","IP5 1JS","East of England","E02006295",52.058063,1.229838,"pharmacy"
"576","IP5 3SL","East of England","E02006296",52.061313,1.272068,"pharmacy"
"577","IP6 0HS","East of England","E02006272",52.106959,1.107992,"pharmacy"
"578","IP7 5DN","East of England","E02006230",52.043064,0.952857,"pharmacy"
"579","KT1 1RP","London","E02000606",51.40976,-0.305346,"pharmacy"
"580","KT10 0AQ","South East","E02006325",51.378605,-0.331916,"pharmacy"
"581","KT11 1HT","South East","E02006333",51.33452,-0.408553,"pharmacy"
"582","KT17 2HS","South East","E02006337",51.36235,-0.245387,"pharmacy"
"583","KT19 0JA","South East","E02006335",51.36789,-0.265963,"pharmacy"
"584","KT19 8HJ","South East","E02006339",51.346064,-0.28419,"pharmacy"
"585","KT20 7RT","South East","E02006380",51.28331,-0.243955,"pharmacy"
"586","KT21 1AW","South East","E02006362",51.309859,-0.298296,"pharmacy"
"587","KT22 7SR","South East","E02006364",51.302205,-0.330054,"pharmacy"
"588","KT6 7BB","London","E02000614",51.382,-0.287,"pharmacy"
"589","KT6 7DJ","London","E02000614",51.3813,-0.282571,"pharmacy"
"590","KT8 0DL","South East","E02006318",51.399543,-0.353938,"pharmacy"
"591","KT9 1DR","London","E02000615",51.374594,-0.303742,"pharmacy"
"592","L10 3LN","North West","E02001449",53.491564,-2.950437,"pharmacy"
"593","L17 7BP","North West","E02001396",53.379687,-2.951612,"pharmacy"
"594","L18 6HF","North West","E02001393",53.382,-2.907,"pharmacy"
"595","L18 6HG","North West","E02001395",53.384039,-2.906394,"pharmacy"
"596","L20 4BB","North West","E02001465",53.452,-2.996,"pharmacy"
"597","L20 4NJ","North West","E02001464",53.459812,-3.001374,"pharmacy"
"598","L20 9DL","North West","E02001466",53.456557,-2.98196,"pharmacy"
"599","L20 9HH","North West","E02001466",53.455766,-2.979788,"pharmacy"
"600","L21 8NS","North West","E02001462",53.463903,-2.99796,"pharmacy"
"601","L22 4QQ","North West","E02001458",53.480112,-3.023159,"pharmacy"
"602","L24 8QB","North West","E02001404",53.350704,-2.879292,"pharmacy"
"603","L24 9GB","North West","E02001401",53.358004,-2.867031,"pharmacy"
